exporter_iso3,importer_iso3,year,lsbci,ln_lsbci
IDN,ITA,2011,0.4349,-0.8326391593785443
IDN,ITA,2012,0.4145,-0.8806823044067874
IDN,ITA,2013,0.3999,-0.9165407631293644
IDN,ITA,2014,0.3858,-0.9524361785105084
IDN,ITA,2015,0.3924,-0.935473551290929
IDN,ITA,2016,0.3881,-0.9464922406072764
IDN,ITA,2017,0.3913,-0.9382807497657704
IDN,ITA,2018,0.4477,-0.8036319137352173
IDN,ITA,2019,0.4427,-0.8148629392440417
IDN,ITA,2020,0.4653,-0.7650729201315343
IDN,ITA,2021,0.3047,-1.1884275929904735
IDN,ITA,2022,0.306,-1.1841701770297564
IDN,ITA,2023,0.4795,-0.7350113846586441
IDN,ITA,2024,0.4155,-0.8782726646866342
IDN,ITA,2025,0.4179,-0.8725131095282673
IDN,JPN,2010,0.4638,-0.7683018541607058
IDN,JPN,2011,0.463,-0.770028224895903
IDN,JPN,2012,0.4367,-0.8285088184906219
IDN,JPN,2013,0.4284,-0.8476979404085433
IDN,JPN,2014,0.4311,-0.8414151972290481
IDN,JPN,2015,0.4253,-0.8549604767225492
IDN,JPN,2016,0.4067,-0.8996794660689582
IDN,JPN,2017,0.4061,-0.9011558442898849
IDN,JPN,2018,0.4636,-0.7687331675165404
IDN,JPN,2019,0.4545,-0.7885573653646035
IDN,JPN,2020,0.4861,-0.7213409149307273
IDN,JPN,2021,0.391,-0.9390477189967712
IDN,JPN,2022,0.3816,-0.9633823394080056
IDN,JPN,2023,0.4843,-0.7250507295729536
IDN,JPN,2024,0.4146,-0.8804410789804578
IDN,JPN,2025,0.4244,-0.8570788722423089
IDN,KHM,2010,0.1859,-1.6825463842547386
IDN,KHM,2011,0.1984,-1.6174700841313647
IDN,KHM,2012,0.1936,-1.6419611041396605
IDN,KHM,2013,0.1932,-1.6440293572037195
IDN,KHM,2014,0.2598,-1.347843174745638
IDN,KHM,2015,0.2711,-1.3052675224775172
IDN,KHM,2016,0.2143,-1.5403783765026058
IDN,KHM,2017,0.215,-1.5371172508544744
IDN,KHM,2018,0.2084,-1.5682959691029252
IDN,KHM,2019,0.2131,-1.5459937398775656
IDN,KHM,2020,0.2132,-1.5455245866904477
IDN,KHM,2021,0.2143,-1.5403783765026058
IDN,KHM,2022,0.2097,-1.5620773410742628
IDN,KHM,2023,0.2186,-1.5205117032396989
IDN,KHM,2024,0.2271,-1.4823648298706242
IDN,KHM,2025,0.2297,-1.4709811692870844
IDN,KOR,2010,0.4702,-0.7545971428761679
IDN,KOR,2011,0.4797,-0.7345943704741188
IDN,KOR,2012,0.4514,-0.7954014145987017
IDN,KOR,2013,0.4366,-0.8287378348662936
IDN,KOR,2014,0.4384,-0.8246235433483312
IDN,KOR,2015,0.4317,-0.8400243764207053
IDN,KOR,2016,0.4161,-0.8768296629932414
IDN,KOR,2017,0.4136,-0.8828559557879176
IDN,KOR,2018,0.4787,-0.7366811825836737
IDN,KOR,2019,0.4738,-0.746969987257452
IDN,KOR,2020,0.504,-0.6851790109107684
IDN,KOR,2021,0.405,-0.9038682118755978
IDN,KOR,2022,0.3987,-0.9195460245948277
IDN,KOR,2023,0.5286,-0.6375232768119483
IDN,KOR,2024,0.4408,-0.8191640211434322
IDN,KOR,2025,0.4465,-0.8063158786655833
IDN,MMR,2010,0.1747,-1.7446850618421261
IDN,MMR,2011,0.1679,-1.7843867148986419
IDN,MMR,2012,0.2504,-1.3846956397561936
IDN,MMR,2013,0.1967,-1.6260755535871236
IDN,MMR,2014,0.1957,-1.6311724045801064
IDN,MMR,2015,0.2128,-1.5474025215146479
IDN,MMR,2016,0.2213,-1.5082360319251331
IDN,MMR,2017,0.2846,-1.256670593326385
IDN,MMR,2018,0.2971,-1.2136864965135752
IDN,MMR,2019,0.2711,-1.3052675224775172
IDN,MMR,2020,0.2848,-1.2559680994443163
IDN,MMR,2021,0.2779,-1.2804939422336792
IDN,MMR,2022,0.2015,-1.6019658975953994
IDN,MMR,2023,0.2853,-1.2542140207626828
IDN,MMR,2024,0.2914,-1.2330583852210326
IDN,MMR,2025,0.2858,-1.2524630134863701
IDN,MYS,2010,0.4809,-0.7320959306985201
IDN,MYS,2011,0.4857,-0.7221641296304379
IDN,MYS,2012,0.4621,-0.7719739611059163
IDN,MYS,2013,0.4427,-0.8148629392440417
IDN,MYS,2014,0.4411,-0.818483671871243
IDN,MYS,2015,0.4307,-0.8423434869220721
IDN,MYS,2016,0.4157,-0.8777914327235452
IDN,MYS,2017,0.4118,-0.8872174843884479
IDN,MYS,2018,0.4778,-0.7385630440904278
IDN,MYS,2019,0.4719,-0.7509881802497953
IDN,MYS,2020,0.4959,-0.7013809854870489
IDN,MYS,2021,0.4052,-0.9033745066076088
IDN,MYS,2022,0.3981,-0.9210520489758656
IDN,MYS,2023,0.5253,-0.6437857510222212
IDN,MYS,2024,0.4386,-0.8241674429983492
IDN,MYS,2025,0.4436,-0.8128320235059251
IDN,NLD,2010,0.4442,-0.8114803675218101
IDN,NLD,2011,0.4452,-0.8092316595807473
IDN,NLD,2012,0.3556,-1.0339487753423875
IDN,NLD,2013,0.3407,-1.0767529543152161
IDN,NLD,2014,0.328,-1.1147416705979933
IDN,NLD,2015,0.3263,-1.1199380753828623
IDN,NLD,2016,0.3233,-1.1291745942507496
IDN,NLD,2017,0.3265,-1.1193253302656512
IDN,NLD,2018,0.4524,-0.7931885347401716
IDN,NLD,2019,0.3833,-0.9589373065956277
IDN,NLD,2020,0.4104,-0.8906229851255774
IDN,NLD,2021,0.319,-1.1425641761972924
IDN,NLD,2022,0.3155,-1.1535965970008693
IDN,NLD,2023,0.4255,-0.8544903309687083
IDN,NLD,2024,0.354,-1.0384583658483626
IDN,NLD,2025,0.3581,-1.0269430019777501
IDN,PHL,2010,0.3376,-1.085893516260335
IDN,PHL,2011,0.356,-1.0328245481301066
IDN,PHL,2012,0.3351,-1.0933262842388722
IDN,PHL,2013,0.3476,-1.0567028855909
IDN,PHL,2014,0.3549,-1.0359192193296862
IDN,PHL,2015,0.3343,-1.0957164855560841
IDN,PHL,2016,0.3381,-1.0844135692682968
IDN,PHL,2017,0.3455,-1.0627626357744124
IDN,PHL,2018,0.368,-0.9996723408132061
IDN,PHL,2019,0.3693,-0.9961459571236195
IDN,PHL,2020,0.3435,-1.068568167319733
IDN,PHL,2021,0.3258,-1.1214715828141923
IDN,PHL,2022,0.329,-1.1116975282167652
IDN,PHL,2023,0.3741,-0.9832321376280366
IDN,PHL,2024,0.3819,-0.9625964847506665
IDN,PHL,2025,0.3861,-0.9516588757119464
IDN,SGP,2010,0.4908,-0.7117185661453806
IDN,SGP,2011,0.4929,-0.7074489652708049
IDN,SGP,2012,0.463,-0.770028224895903
IDN,SGP,2013,0.4465,-0.8063158786655833
IDN,SGP,2014,0.445,-0.8096809968158968
IDN,SGP,2015,0.4378,-0.8259930938933744
IDN,SGP,2016,0.418,-0.8722738464573808
IDN,SGP,2017,0.4173,-0.8739498913846301
IDN,SGP,2018,0.484,-0.7256703722655053
IDN,SGP,2019,0.4798,-0.7343859285765428
IDN,SGP,2020,0.5058,-0.6816139447462722
IDN,SGP,2021,0.4115,-0.8879462588650127
IDN,SGP,2022,0.4056,-0.9023878267051636
IDN,SGP,2023,0.5329,-0.6294214896794004
IDN,SGP,2024,0.4451,-0.8094563029603284
IDN,SGP,2025,0.4523,-0.7934096024983396
IDN,THA,2010,0.4312,-0.8411832593873496
IDN,THA,2011,0.4137,-0.8826142055147712
IDN,THA,2012,0.4124,-0.8857615268393322
IDN,THA,2013,0.4122,-0.8862466105257784
IDN,THA,2014,0.397,-0.9238189982949466
IDN,THA,2015,0.4041,-0.906092906897709
IDN,THA,2016,0.3948,-0.9293759714228106
IDN,THA,2017,0.3926,-0.9349639971397764
IDN,THA,2018,0.4473,-0.8045257685433347
IDN,THA,2019,0.4514,-0.7954014145987017
IDN,THA,2020,0.4764,-0.7414974415009921
IDN,THA,2021,0.3862,-0.951399908987723
IDN,THA,2022,0.3774,-0.9744496460476871
IDN,THA,2023,0.488,-0.7174398731289899
IDN,THA,2024,0.4085,-0.8952633646820796
IDN,THA,2025,0.4172,-0.8741895558555196
IDN,TLS,2010,0.2233,-1.499239120136025
IDN,TLS,2011,0.2269,-1.483245887196341
IDN,TLS,2012,0.2251,-1.4912105310694506
IDN,TLS,2013,0.2554,-1.3649243353836982
IDN,TLS,2014,0.258,-1.3547956940605197
IDN,TLS,2015,0.2484,-1.3927149289228133
IDN,TLS,2016,0.2254,-1.4898786773764612
IDN,TLS,2017,0.2257,-1.488548595158647
IDN,TLS,2018,0.2272,-1.4819245921351407
IDN,TLS,2019,0.2263,-1.4858937263426453
IDN,TLS,2020,0.2266,-1.4845689303882312
IDN,TLS,2021,0.2282,-1.4775328415541618
IDN,TLS,2022,0.2259,-1.4876628555081794
IDN,TLS,2023,0.229,-1.4740332754278973
IDN,TLS,2024,0.2359,-1.4443472925685077
IDN,TLS,2025,0.2363,-1.4426530947892748
IDN,TWN,2010,0.4739,-0.7467589500085945
IDN,TWN,2011,0.4725,-0.7497175320483397
IDN,TWN,2012,0.4459,-0.8076605673487061
IDN,TWN,2013,0.4327,-0.837710631751298
IDN,TWN,2014,0.4364,-0.8291960250232213
IDN,TWN,2015,0.4272,-0.8505029913361519
IDN,TWN,2016,0.4057,-0.9021413087697355
IDN,TWN,2017,0.4037,-0.907083251123242
IDN,TWN,2018,0.4673,-0.7607838292757566
IDN,TWN,2019,0.4651,-0.7655028427520857
IDN,TWN,2020,0.4957,-0.7017843739556089
IDN,TWN,2021,0.4031,-0.908570608859017
IDN,TWN,2022,0.3931,-0.9336912465543225
IDN,TWN,2023,0.5134,-0.6667000105450971
IDN,TWN,2024,0.4288,-0.8467646692255448
IDN,TWN,2025,0.4337,-0.8354022281408165
IDN,USA,2010,0.4584,-0.7800131135816073
IDN,USA,2011,0.465,-0.7657178733947807
IDN,USA,2012,0.4497,-0.7991745852054754
IDN,USA,2013,0.4278,-0.8490994823338318
IDN,USA,2014,0.4259,-0.8535507020529692
IDN,USA,2015,0.4235,-0.859201764890028
IDN,USA,2016,0.4112,-0.8886755648411817
IDN,USA,2017,0.4039,-0.9065879564127699
IDN,USA,2018,0.4622,-0.7717575811418567
IDN,USA,2019,0.4565,-0.7841665789471138
IDN,USA,2020,0.4865,-0.7205183773560774
IDN,USA,2021,0.3949,-0.9291227106895333
IDN,USA,2022,0.4034,-0.9078266534620257
IDN,USA,2023,0.511,-0.6713856887784326
IDN,USA,2024,0.4272,-0.8505029913361519
IDN,USA,2025,0.4362,-0.8296544252146084
IDN,VNM,2010,0.4113,-0.8884324037457586
IDN,VNM,2011,0.4363,-0.829425198852573
IDN,VNM,2012,0.4057,-0.9021413087697355
IDN,VNM,2013,0.4043,-0.9055981023354119
IDN,VNM,2014,0.3953,-0.9281103086794973
IDN,VNM,2015,0.3996,-0.9172912322077386
IDN,VNM,2016,0.3916,-0.9375143683257817
IDN,VNM,2017,0.385,-0.9545119446943529
IDN,VNM,2018,0.4483,-0.8022926278207433
IDN,VNM,2019,0.4432,-0.813734143549063
IDN,VNM,2020,0.4647,-0.7663632428912044
IDN,VNM,2021,0.3812,-0.96443110720209
IDN,VNM,2022,0.3724,-0.987786733579225
IDN,VNM,2023,0.4976,-0.6979587375571674
IDN,VNM,2024,0.4129,-0.8845498460900926
IDN,VNM,2025,0.4262,-0.8528465593176202
KHM,ARE,2010,0.1928,-1.6461018968056917
KHM,ARE,2011,0.2067,-1.5764868122944145
KHM,ARE,2012,0.2035,-1.5920892740994874
KHM,ARE,2013,0.2048,-1.5857213858167842
KHM,ARE,2014,0.2042,-1.5886553732515718
KHM,ARE,2015,0.2179,-1.5237190370315628
KHM,ARE,2016,0.2326,-1.458435038897573
KHM,ARE,2017,0.23,-1.4696759700589417
KHM,ARE,2018,0.2214,-1.5077842587076005
KHM,ARE,2019,0.2269,-1.483245887196341
KHM,ARE,2020,0.2268,-1.48368670712854
KHM,ARE,2021,0.2318,-1.4618803480764857
KHM,ARE,2022,0.2254,-1.4898786773764612
KHM,ARE,2023,0.2266,-1.4845689303882312
KHM,ARE,2024,0.2371,-1.4392732859107773
KHM,ARE,2025,0.2412,-1.4221288141291066
KHM,AUS,2010,0.1875,-1.6739764335716716
KHM,AUS,2011,0.201,-1.6044503709230613
KHM,AUS,2012,0.195,-1.6347557204183902
KHM,AUS,2013,0.198,-1.6194882482876019
KHM,AUS,2014,0.2026,-1.596521687167554
KHM,AUS,2015,0.2138,-1.5427142803911922
KHM,AUS,2016,0.2257,-1.488548595158647
KHM,AUS,2017,0.2248,-1.4925441609626011
KHM,AUS,2018,0.2155,-1.5347943694383346
KHM,AUS,2019,0.2207,-1.5109509657194462
KHM,AUS,2020,0.2163,-1.531088946023124
KHM,AUS,2021,0.2254,-1.4898786773764612
KHM,AUS,2022,0.2192,-1.5177707239082765
KHM,AUS,2023,0.2222,-1.5041774017766074
KHM,AUS,2024,0.2293,-1.4727240891182782
KHM,AUS,2025,0.231,-1.4653375684603434
KHM,BRN,2010,0.1624,-1.8176928512545596
KHM,BRN,2011,0.1697,-1.7737231067419565
KHM,BRN,2012,0.1598,-1.8338322456499627
KHM,BRN,2013,0.1656,-1.7981800370309777
KHM,BRN,2014,0.1662,-1.7945633965607892
KHM,BRN,2015,0.1719,-1.7608423665933335
KHM,BRN,2016,0.1861,-1.6814711153339321
KHM,BRN,2017,0.1889,-1.666537504474673
KHM,BRN,2018,0.1742,-1.7475512145637346
KHM,BRN,2019,0.1854,-1.6852396258503821
KHM,BRN,2020,0.191,-1.6554818509355071
KHM,BRN,2021,0.1813,-1.7076021612213317
KHM,BRN,2022,0.1881,-1.6707815426751524
KHM,BRN,2023,0.194,-1.6398971199188088
KHM,BRN,2024,0.1975,-1.6220166946409604
KHM,BRN,2025,0.1846,-1.6895639569133853
KHM,CAN,2010,0.1872,-1.6755777149386453
KHM,CAN,2011,0.2031,-1.594056810395798
KHM,CAN,2012,0.1993,-1.612944051763388
KHM,CAN,2013,0.2009,-1.6049480071612483
KHM,CAN,2014,0.2033,-1.593072558347836
KHM,CAN,2015,0.2154,-1.5352585142598487
KHM,CAN,2016,0.227,-1.4828052615007343
KHM,CAN,2017,0.2264,-1.4854519326531093
KHM,CAN,2018,0.2182,-1.5223432055831665
KHM,CAN,2019,0.2237,-1.4974494104860532
KHM,CAN,2020,0.2227,-1.5019297047188152
KHM,CAN,2021,0.2261,-1.4867778996982128
KHM,CAN,2022,0.2195,-1.516403046466911
KHM,CAN,2023,0.2203,-1.5127650251738396
KHM,CAN,2024,0.2306,-1.4670706711471784
KHM,CAN,2025,0.235,-1.448169764837978
KHM,CHN,2010,0.1987,-1.615959129424366
KHM,CHN,2011,0.2805,-1.271181554019386
KHM,CHN,2012,0.2769,-1.284098848805221
KHM,CHN,2013,0.2793,-1.275468806031006
KHM,CHN,2014,0.2845,-1.2570220254157516
KHM,CHN,2015,0.3024,-1.1960046346767592
KHM,CHN,2016,0.312,-1.1647520911726548
KHM,CHN,2017,0.3086,-1.1757093390530766
KHM,CHN,2018,0.2969,-1.214359897212423
KHM,CHN,2019,0.3028,-1.1946827574188432
KHM,CHN,2020,0.3029,-1.1943525609489454
KHM,CHN,2021,0.3091,-1.1740904298440664
KHM,CHN,2022,0.3035,-1.192373668482584
KHM,CHN,2023,0.3076,-1.1789550413506482
KHM,CHN,2024,0.3166,-1.1501161315352253
KHM,CHN,2025,0.3192,-1.1419374134064835
KHM,DEU,2010,0.1989,-1.6149530931222105
KHM,DEU,2011,0.2111,-1.555423324127862
KHM,DEU,2012,0.2073,-1.5735882595404032
KHM,DEU,2013,0.2116,-1.5530575789979928
KHM,DEU,2014,0.2165,-1.5301647315395925
KHM,DEU,2015,0.2302,-1.468806782694355
KHM,DEU,2016,0.2416,-1.420471812921477
KHM,DEU,2017,0.2398,-1.4279500363887232
KHM,DEU,2018,0.2293,-1.4727240891182782
KHM,DEU,2019,0.233,-1.4567168254164364
KHM,DEU,2020,0.2305,-1.4675044165454338
KHM,DEU,2021,0.2358,-1.4447712908788664
KHM,DEU,2022,0.2305,-1.4675044165454338
KHM,DEU,2023,0.231,-1.4653375684603434
KHM,DEU,2024,0.2407,-1.4242039341931108
KHM,DEU,2025,0.2414,-1.421299970318706
KHM,FRA,2010,0.1985,-1.616966178854892
KHM,FRA,2011,0.2144,-1.53991184978549
KHM,FRA,2012,0.2101,-1.5601716711311824
KHM,FRA,2013,0.2135,-1.5441184463134578
KHM,FRA,2014,0.2159,-1.5329399414613754
KHM,FRA,2015,0.2323,-1.4597256392057736
KHM,FRA,2016,0.2413,-1.421714306351151
KHM,FRA,2017,0.2397,-1.4283671375417983
KHM,FRA,2018,0.2288,-1.4749070194764942
KHM,FRA,2019,0.2351,-1.4477443234361131
KHM,FRA,2020,0.2332,-1.4558588245057997
KHM,FRA,2021,0.2367,-1.4409617624621989
KHM,FRA,2022,0.2292,-1.4731602941415527
KHM,FRA,2023,0.2303,-1.4683724721554976
KHM,FRA,2024,0.2412,-1.4221288141291066
KHM,FRA,2025,0.2473,-1.3971531044547665
KHM,GBR,2010,0.2015,-1.6019658975953994
KHM,GBR,2011,0.2165,-1.5301647315395925
KHM,GBR,2012,0.2111,-1.555423324127862
KHM,GBR,2013,0.2135,-1.5441184463134578
KHM,GBR,2014,0.2162,-1.5315513737770292
KHM,GBR,2015,0.2316,-1.462743533283297
KHM,GBR,2016,0.244,-1.410587053688935
KHM,GBR,2017,0.242,-1.4188175528254507
KHM,GBR,2018,0.2326,-1.458435038897573
KHM,GBR,2019,0.2394,-1.4296194858582643
KHM,GBR,2020,0.2379,-1.435904861673225
KHM,GBR,2021,0.2427,-1.4159291662495814
KHM,GBR,2022,0.2327,-1.458005208673891
KHM,GBR,2023,0.2375,-1.4375876555074412
KHM,GBR,2024,0.2461,-1.4020173215851268
KHM,GBR,2025,0.2494,-1.388697245736201
KHM,HKG,2010,0.2627,-1.336742582290643
KHM,HKG,2011,0.2785,-1.2783372196147982
KHM,HKG,2012,0.275,-1.2909841813155656
KHM,HKG,2013,0.2772,-1.283016011666389
KHM,HKG,2014,0.2817,-1.2669126040998102
KHM,HKG,2015,0.2984,-1.2093204106525313
KHM,HKG,2016,0.3037,-1.1917149069304338
KHM,HKG,2017,0.2992,-1.2066430328818147
KHM,HKG,2018,0.2884,-1.243406873571343
KHM,HKG,2019,0.2924,-1.2296325511065136
KHM,HKG,2020,0.2935,-1.225877639713986
KHM,HKG,2021,0.2988,-1.2079808257234748
KHM,HKG,2022,0.2931,-1.2272414312652902
KHM,HKG,2023,0.2948,-1.2214581186669555
KHM,HKG,2024,0.3056,-1.1854782216897717
KHM,HKG,2025,0.3049,-1.1877714249879279
KHM,IDN,2010,0.1859,-1.6825463842547386
KHM,IDN,2011,0.1984,-1.6174700841313647
KHM,IDN,2012,0.1936,-1.6419611041396605
KHM,IDN,2013,0.1932,-1.6440293572037195
KHM,IDN,2014,0.2598,-1.347843174745638
KHM,IDN,2015,0.2711,-1.3052675224775172
KHM,IDN,2016,0.2143,-1.5403783765026058
KHM,IDN,2017,0.215,-1.5371172508544744
KHM,IDN,2018,0.2084,-1.5682959691029252
KHM,IDN,2019,0.2131,-1.5459937398775656
KHM,IDN,2020,0.2132,-1.5455245866904477
KHM,IDN,2021,0.2143,-1.5403783765026058
KHM,IDN,2022,0.2097,-1.5620773410742628
KHM,IDN,2023,0.2186,-1.5205117032396989
KHM,IDN,2024,0.2271,-1.4823648298706242
KHM,IDN,2025,0.2297,-1.4709811692870844
KHM,IND,2010,0.1922,-1.6492187824459448
KHM,IND,2011,0.2054,-1.5827959814876793
KHM,IND,2012,0.2013,-1.6029589463363911
KHM,IND,2013,0.2013,-1.6029589463363911
KHM,IND,2014,0.2032,-1.5935645632778104
KHM,IND,2015,0.219,-1.5186835491656363
KHM,IND,2016,0.2334,-1.4550015591296814
KHM,IND,2017,0.2322,-1.460156209718346
KHM,IND,2018,0.2196,-1.5159475693467614
KHM,IND,2019,0.2236,-1.497896537701193
KHM,IND,2020,0.2246,-1.4934342366777942
KHM,IND,2021,0.2288,-1.4749070194764942
KHM,IND,2022,0.2242,-1.4952167683440776
KHM,IND,2023,0.2288,-1.4749070194764942
KHM,IND,2024,0.2397,-1.4283671375417983
KHM,IND,2025,0.2464,-1.4007990473227723
KHM,ITA,2010,0.1982,-1.6184786570862495
KHM,ITA,2011,0.2124,-1.5492839896143533
KHM,ITA,2012,0.2092,-1.5644645467913691
KHM,ITA,2013,0.2118,-1.552112845814831
KHM,ITA,2014,0.2159,-1.5329399414613754
KHM,ITA,2015,0.2315,-1.4631754054558483
KHM,ITA,2016,0.2406,-1.4246194754415584
KHM,ITA,2017,0.2395,-1.429201862131167
KHM,ITA,2018,0.2299,-1.4701108472130011
KHM,ITA,2019,0.2356,-1.4456198272047054
KHM,ITA,2020,0.2321,-1.4605869657017456
KHM,ITA,2021,0.2302,-1.468806782694355
KHM,ITA,2022,0.2277,-1.479726305912443
KHM,ITA,2023,0.2303,-1.4683724721554976
KHM,ITA,2024,0.2411,-1.4225434937950117
KHM,ITA,2025,0.2441,-1.4101773015832226
KHM,JPN,2010,0.1936,-1.6419611041396605
KHM,JPN,2011,0.2721,-1.3015856331929365
KHM,JPN,2012,0.2042,-1.5886553732515718
KHM,JPN,2013,0.2076,-1.5721421276904035
KHM,JPN,2014,0.2112,-1.5549497271500305
KHM,JPN,2015,0.2911,-1.2340884282305595
KHM,JPN,2016,0.2993,-1.2063088641234838
KHM,JPN,2017,0.2985,-1.2089853461494804
KHM,JPN,2018,0.2855,-1.2535132498860722
KHM,JPN,2019,0.2892,-1.2406367886975274
KHM,JPN,2020,0.2905,-1.2361517026901712
KHM,JPN,2021,0.294,-1.2241755116434554
KHM,JPN,2022,0.2866,-1.2496677635880655
KHM,JPN,2023,0.2883,-1.2437536743377806
KHM,JPN,2024,0.3013,-1.1996488328458814
KHM,JPN,2025,0.3056,-1.1854782216897717
KHM,KOR,2010,0.1953,-1.6332184410995039
KHM,KOR,2011,0.2132,-1.5455245866904477
KHM,KOR,2012,0.2097,-1.5620773410742628
KHM,KOR,2013,0.2121,-1.5506974174115002
KHM,KOR,2014,0.2158,-1.5334032261581028
KHM,KOR,2015,0.2977,-1.2116690109604062
KHM,KOR,2016,0.3066,-1.1822113125444234
KHM,KOR,2017,0.3039,-1.1910565790593897
KHM,KOR,2018,0.2933,-1.2265593029987316
KHM,KOR,2019,0.3001,-1.2036395265358157
KHM,KOR,2020,0.3009,-1.2009772953461375
KHM,KOR,2021,0.3047,-1.1884275929904735
KHM,KOR,2022,0.2993,-1.2063088641234838
KHM,KOR,2023,0.3045,-1.1890841918321853
KHM,KOR,2024,0.3132,-1.160913314865489
KHM,KOR,2025,0.3149,-1.1555001508751581
KHM,MMR,2010,0.1589,-1.8394802054394668
KHM,MMR,2011,0.1561,-1.8572584514607506
KHM,MMR,2012,0.1633,-1.8121662790057176
KHM,MMR,2013,0.1622,-1.8189251373008244
KHM,MMR,2014,0.1628,-1.8152328254136971
KHM,MMR,2015,0.2492,-1.389499492068839
KHM,MMR,2016,0.2012,-1.603455840756553
KHM,MMR,2017,0.1994,-1.612442421454399
KHM,MMR,2018,0.1981,-1.6189833252776318
KHM,MMR,2019,0.1933,-1.6435118927678518
KHM,MMR,2020,0.2028,-1.5955350072651089
KHM,MMR,2021,0.2055,-1.5823092450458478
KHM,MMR,2022,0.1928,-1.6461018968056917
KHM,MMR,2023,0.2623,-1.3382663921093092
KHM,MMR,2024,0.2737,-1.2957226629355036
KHM,MMR,2025,0.2675,-1.3186357126460757
KHM,MYS,2010,0.2606,-1.3447686142913924
KHM,MYS,2011,0.2755,-1.2891676503891678
KHM,MYS,2012,0.2761,-1.2869921600460283
KHM,MYS,2013,0.2793,-1.275468806031006
KHM,MYS,2014,0.2834,-1.2608959517255571
KHM,MYS,2015,0.2997,-1.2049733046595195
KHM,MYS,2016,0.3082,-1.1770063560961217
KHM,MYS,2017,0.3026,-1.1953434776278815
KHM,MYS,2018,0.2927,-1.2286070852842967
KHM,MYS,2019,0.2978,-1.2113331587322285
KHM,MYS,2020,0.2981,-1.2103262782981115
KHM,MYS,2021,0.3034,-1.1927032120677052
KHM,MYS,2022,0.2975,-1.2123410539964528
KHM,MYS,2023,0.3013,-1.1996488328458814
KHM,MYS,2024,0.3106,-1.1692493682675504
KHM,MYS,2025,0.3119,-1.1650726553683795
KHM,NLD,2010,0.1994,-1.612442421454399
KHM,NLD,2011,0.2144,-1.53991184978549
KHM,NLD,2012,0.2083,-1.5687759307152107
KHM,NLD,2013,0.211,-1.5558971455060706
KHM,NLD,2014,0.213,-1.546463113272712
KHM,NLD,2015,0.2254,-1.4898786773764612
KHM,NLD,2016,0.2387,-1.4325477456373528
KHM,NLD,2017,0.2376,-1.4371666914936472
KHM,NLD,2018,0.2315,-1.4631754054558483
KHM,NLD,2019,0.2378,-1.4363252947254554
KHM,NLD,2020,0.236,-1.443923473956527
KHM,NLD,2021,0.241,-1.422958345491482
KHM,NLD,2022,0.2357,-1.4451954690400517
KHM,NLD,2023,0.2385,-1.4333859686537411
KHM,NLD,2024,0.2468,-1.3991769869509043
KHM,NLD,2025,0.2485,-1.3923124334454537
KHM,PHL,2010,0.1789,-1.7209282884674635
KHM,PHL,2011,0.1912,-1.6544352783648362
KHM,PHL,2012,0.2541,-1.3700273886560186
KHM,PHL,2013,0.2584,-1.35324650707369
KHM,PHL,2014,0.2624,-1.337885221912203
KHM,PHL,2015,0.2692,-1.3123006812115643
KHM,PHL,2016,0.2803,-1.2718948208113945
KHM,PHL,2017,0.2821,-1.2654936609741865
KHM,PHL,2018,0.2074,-1.57310598318671
KHM,PHL,2019,0.2131,-1.5459937398775656
KHM,PHL,2020,0.2738,-1.2953573661277886
KHM,PHL,2021,0.277,-1.2837377727947985
KHM,PHL,2022,0.2724,-1.3004837047067799
KHM,PHL,2023,0.2761,-1.2869921600460283
KHM,PHL,2024,0.2864,-1.2503658438956466
KHM,PHL,2025,0.2884,-1.243406873571343
KHM,SGP,2010,0.2623,-1.3382663921093092
KHM,SGP,2011,0.278,-1.2801341652915
KHM,SGP,2012,0.2756,-1.2888047398426334
KHM,SGP,2013,0.2782,-1.2794149994927946
KHM,SGP,2014,0.2823,-1.2647849437226935
KHM,SGP,2015,0.2994,-1.205974806996609
KHM,SGP,2016,0.3085,-1.1760334356366946
KHM,SGP,2017,0.3052,-1.186787979571835
KHM,SGP,2018,0.2952,-1.2201021862558195
KHM,SGP,2019,0.3015,-1.198985262814897
KHM,SGP,2020,0.3009,-1.2009772953461375
KHM,SGP,2021,0.3068,-1.181559209489036
KHM,SGP,2022,0.3003,-1.2029733039928525
KHM,SGP,2023,0.3048,-1.1880994551696458
KHM,SGP,2024,0.3135,-1.1599559189091617
KHM,SGP,2025,0.3162,-1.1513803542067655
KHM,THA,2010,0.2504,-1.3846956397561936
KHM,THA,2011,0.2602,-1.3463047129037322
KHM,THA,2012,0.2579,-1.3551833660948378
KHM,THA,2013,0.2602,-1.3463047129037322
KHM,THA,2014,0.2647,-1.3291581697490815
KHM,THA,2015,0.275,-1.2909841813155656
KHM,THA,2016,0.292,-1.2310014767138553
KHM,THA,2017,0.2888,-1.2420208719634658
KHM,THA,2018,0.2795,-1.274752986386983
KHM,THA,2019,0.2849,-1.2556170374782745
KHM,THA,2020,0.2831,-1.261955086864283
KHM,THA,2021,0.2889,-1.2416746715099476
KHM,THA,2022,0.2821,-1.2654936609741865
KHM,THA,2023,0.2831,-1.261955086864283
KHM,THA,2024,0.2931,-1.2272414312652902
KHM,THA,2025,0.2986,-1.2086503938770472
KHM,TLS,2010,0.1435,-1.9414202437824613
KHM,TLS,2011,0.1484,-1.907843948248857
